"CODIGO_DANE_MPIO_HOSPEDAJE","PIB_Dep_2023","Poblacion_Total","MDM_Texto","Valor_Transito_Superior","Cobertura_Acueducto","Indice_Capacidad","Indice_Positivo"
"68686",101104.57,2745.03,"G3- Nivel Medio",48.15,10.15,-0.746276058213432,0.458020077910619
"68689",101104.57,36748.97,"G2- Nivel Medio Alto",40.13,72.23,0.339682818661512,0.645523366229301
"68720",101104.57,3624.34,"G3- Nivel Medio",31.03,36.29,-1.11633323851029,0.394125450177316
"68745",101104.57,10841.16,"G3- Nivel Medio",34.44,68.59,-0.513834660858623,0.498153758175599
"68755",101104.57,35982.66,"G1- Nivel Alto",48.9,76.74,1.8660900421509,0.90907512662493
"68770",101104.57,10741.29,"G3- Nivel Medio",34.23,69.75,-0.506540173584563,0.499413235288048
"68855",101104.57,6475.32,"G3- Nivel Medio",25.81,80.4,-0.719647400379129,0.462617821907899
"68861",101104.57,26393.65,"G3- Nivel Medio",68.39,58.71,0.811547837501378,0.726996288048993
"68872",101104.57,8867.18,"G2- Nivel Medio Alto",26.23,100,0.131524066052088,0.609582363823299
"68895",101104.57,10059.73,"G1- Nivel Alto",42.86,79.7,1.64724315609778,0.871288695069299
"70001",12567.8,314281.33,"G1- Nivel Alto",46.23,87.05,1.89625672787492,0.914283751823709
"70204",12567.8,9480.77,"G5- Nivel Bajo",31.17,94.84,-1.10170969763461,0.39665037267617
"70215",12567.8,71430.07,"G3- Nivel Medio",48.81,74.14,0.184365257101571,0.61870600311705
"70221",12567.8,21476.43,"G1- Nivel Alto",32.63,100,1.49209981742279,0.844501413541649
"70429",12567.8,42193.69,"G5- Nivel Bajo",14.45,63.58,-2.2637679267334,0.196007656074574
"70473",12567.8,16614.88,"G4- Nivel Medio Bajo",27.94,55.85,-1.21377590787303,0.377300852748138
"70508",12567.8,24182.44,"G4- Nivel Medio Bajo",25.57,100,-0.693570967827345,0.467120217859714
"70670",12567.8,53277.55,"G5- Nivel Bajo",22.28,80.68,-1.68487925978573,0.29595944148238
"70678",12567.8,31358.17,"G5- Nivel Bajo",9.77,52.32,-2.62442313791937,0.133736386428305
"70708",12567.8,62410.8,"G4- Nivel Medio Bajo",20.63,46.94,-1.65476336343106,0.301159297312478
"70713",12567.8,57101.79,"G5- Nivel Bajo",17.83,54.6,-2.24455258009099,0.199325406643548
"70820",12567.8,34878.08,"G3- Nivel Medio",36.64,87.32,-0.154855691905244,0.560135605324089
"70823",12567.8,23437.59,"G2- Nivel Medio Alto",25.38,99.94,0.0940073149271814,0.60310466530934
"73024",33408.99,4790.47,"G2- Nivel Medio Alto",62.5,47.27,0.952872657203893,0.751397643366905
"73055",33408.99,13593.84,"G2- Nivel Medio Alto",32.28,100,0.392534140670663,0.654648754749742
"73067",33408.99,20168.56,"G4- Nivel Medio Bajo",33.86,34.08,-1.26530018129117,0.368404594427626
"73124",33408.99,19459.34,"G2- Nivel Medio Alto",43.01,2.45,-0.51986596620061,0.497112383949965
"73148",33408.99,11260.82,"G1- Nivel Alto",43.1,39.44,1.08998884989931,0.775072330833997
"73168",33408.99,54860.06,"G3- Nivel Medio",42.41,95.14,0.204325394358464,0.622152350350501
"73217",33408.99,23686.94,"G5- Nivel Bajo",22.53,20.86,-2.51747017195105,0.152203045932213
"73268",33408.99,75305.92,"G1- Nivel Alto",65.89,79.84,2.64278092588051,1.04317973943083
"73275",33408.99,30366.07,"G1- Nivel Alto",33.19,65.79,1.03394735077263,0.765396121548062
"73283",33408.99,32216.17,"G3- Nivel Medio",41.87,44.77,-0.529116339354839,0.495515200648158
"73319",33408.99,34929.59,"G2- Nivel Medio Alto",46.15,65.77,0.508321866783029,0.674640837189814
"73349",33408.99,26192.81,"G1- Nivel Alto",41.18,55.15,1.22864443399595,0.799012811929086
"73352",33408.99,12685.97,"G4- Nivel Medio Bajo",32.12,25.09,-1.4671136851491,0.33355917218717
"73443",33408.99,39574.95,"G2- Nivel Medio Alto",56.27,80.02,1.14582515837227,0.784713111593933
"73449",33408.99,38206.31,"G1- Nivel Alto",36.68,96.34,1.61522480395695,0.865760358370005
"73555",33408.99,27504.63,"G4- Nivel Medio Bajo",22.02,39.4,-1.7010989766851,0.293158920837453
"73616",33408.99,23481.28,"G5- Nivel Bajo",25.15,22.67,-2.37891929833494,0.176125447558696
"73624",33408.99,22546.28,"G4- Nivel Medio Bajo",28.3,57.24,-1.17864771769447,0.38336613874692
"73675",33408.99,13587.33,"G4- Nivel Medio Bajo",34.81,45.07,-1.06937184486335,0.402233874833477
"76001",152478.8,2283892.55,"Ciudades",38.54,88.18,1.06086406706357,0.770043602150474
"76020",152478.8,14940.5,"G2- Nivel Medio Alto",26.13,82.4,-0.120924980597651,0.565994132825125
"76036",152478.8,23077.44,"G1- Nivel Alto",31.16,56.66,0.817648820409047,0.728049692907615
"76041",152478.8,18395.5,"G2- Nivel Medio Alto",14.53,48.19,-1.1036861261506,0.396309119564505
"76109",152478.8,324177.63,"G1- Nivel Alto",39.91,72.79,1.42255266274362,0.83249329751328
"76111",152478.8,133737.89,"G1- Nivel Alto",55.13,88.21,2.29657630271513,0.983403529984076
"76113",152478.8,26170.68,"G1- Nivel Alto",30.09,55.71,0.758093066617278,0.717766707140797
"76122",152478.8,29645.71,"G2- Nivel Medio Alto",36.28,88.2,0.398739660025216,0.655720209028059
"76126",152478.8,19469.95,"G2- Nivel Medio Alto",26.07,65.53,-0.361356384764173,0.524480886001238
"76130",152478.8,94152.17,"G1- Nivel Alto",41.8,95.03,1.81764354216676,0.900710281281341
"76147",152478.8,143327.55,"G1- Nivel Alto",45.24,80.04,1.75471501327325,0.889844947107228
"76233",152478.8,49844.22,"G3- Nivel Medio",35.05,72.88,-0.427035077647087,0.51314070438823
"76248",152478.8,58008.24,"G1- Nivel Alto",42.43,90.43,1.77996968203747,0.894205456091065
"76275",152478.8,58570.8,"G2- Nivel Medio Alto",36.76,94.05,0.501924531365155,0.673536263662333
"76306",152478.8,25153.92,"G2- Nivel Medio Alto",46.27,71.21,0.590195146463139,0.688777200446619
"76318",152478.8,35561.71,"G2- Nivel Medio Alto",36.16,63.03,0.0387015958814171,0.593555496915642
"76364",152478.8,181526.7,"G1- Nivel Alto",35.74,98.9,1.61076351151629,0.864990064926499
"76400",152478.8,34823.23,"G2- Nivel Medio Alto",34.46,74.25,0.123545876491119,0.608204837648628
"76403",152478.8,12548.43,"G2- Nivel Medio Alto",34.27,88.16,0.311459973429635,0.640650367445117
"76497",152478.8,12689.2,"G2- Nivel Medio Alto",11.39,73.71,-0.8793570077022,0.435042121587333
"76520",152478.8,359596.95,"G1- Nivel Alto",43.75,91.41,1.85073393320025,0.906423717823601
"76563",152478.8,49463.92,"G1- Nivel Alto",36.77,99.81,1.66802963606762,0.874877719874853
"76606",152478.8,16590.79,"G2- Nivel Medio Alto",23.96,79.6,-0.254019465939368,0.543013839381169
"76616",152478.8,16041.03,"G2- Nivel Medio Alto",21.17,85.06,-0.297407903644396,0.535522326656383
"76622",152478.8,37820.54,"G2- Nivel Medio Alto",58,74.06,1.13643362035915,0.783091554555882
"76670",152478.8,18185.87,"G1- Nivel Alto",40.86,82.93,1.60649721474194,0.864253439727177
"76736",152478.8,43843.66,"G2- Nivel Medio Alto",42.61,63.35,0.321480077311045,0.642380453608661
"76823",152478.8,15043.29,"G3- Nivel Medio",25.3,73.54,-0.838366092168123,0.442119674538464
"76828",152478.8,19798.52,"G3- Nivel Medio",26.13,72.92,-0.8112992118087,0.446793082694144
"76834",152478.8,232822.45,"G1- Nivel Alto",42.4,84.15,1.69013639812549,0.878694706565783
"76869",152478.8,13342,"G1- Nivel Alto",43.24,70.16,1.52913682030469,0.850896278004482
"76890",152478.8,16518.36,"G1- Nivel Alto",46.58,84.09,1.8696247173033,0.909685428937776
"76892",152478.8,108917.4,"G1- Nivel Alto",40.06,90.06,1.67250628937543,0.875650665548719
"76895",152478.8,43241.51,"G1- Nivel Alto",45.91,76.36,1.73173752391142,0.885877619334145
"81001",8580.06,100739.41,"G1- Nivel Alto",41.37,58.35,1.28195686833842,0.808217816796537
"81065",8580.06,63483.86,"G3- Nivel Medio",31.55,46.05,-0.956297272350864,0.421757500104014
"81300",8580.06,24247.61,"G3- Nivel Medio",40.27,62.31,-0.350854880759889,0.526294091431964
"81591",8580.06,5286,"G2- Nivel Medio Alto",38.24,52.82,-0.0155091078963372,0.584195395500338
"81736",8580.06,65155.24,"G3- Nivel Medio",44.62,74.46,0.00811114449125797,0.588273703701415
"81794",8580.06,54209.76,"G2- Nivel Medio Alto",32.59,58.86,-0.174106955778249,0.556811653232214
"85001",22521.73,194128.19,"G1- Nivel Alto",48.15,95.02,2.09145527941436,0.947987026476258
"85010",22521.73,41215.86,"G1- Nivel Alto",46.5,52.32,1.41826177815063,0.831752426944316
"85139",22521.73,18356.08,"G1- Nivel Alto",32.88,40.41,0.662751576338389,0.701304902443423
"85162",22521.73,19523.43,"G1- Nivel Alto",36.36,100,1.65302007830333,0.872286147121092
"85225",22521.73,10040.69,"G1- Nivel Alto",20.25,39.1,0.0993969551300743,0.604035248669738
"85230",22521.73,14126.09,"G1- Nivel Alto",25.98,64.98,0.711472527652213,0.709717134965197
"85250",22521.73,41041.55,"G2- Nivel Medio Alto",37.04,55.66,-0.0272397626446485,0.582169963058762
"85263",22521.73,12926.07,"G2- Nivel Medio Alto",33.07,40.08,-0.418169861495616,0.514671385904311
"85315",22521.73,2417.65,"G3- Nivel Medio",41.18,72.73,-0.164688415628553,0.558437872499661
"85410",22521.73,26841.14,"G1- Nivel Alto",41.2,62.74,1.33651542288835,0.817637978647846
"85430",22521.73,15247.45,"G2- Nivel Medio Alto",29.69,54.26,-0.364072644569288,0.524011892509649
"85440",22521.73,40277.48,"G1- Nivel Alto",37.01,84.91,1.46831506296591,0.840394702166582
"86001",5794.72,64855.26,"G1- Nivel Alto",44.57,53.28,1.34853203435963,0.819712784806065
"86219",5794.72,5940.13,"G4- Nivel Medio Bajo",33.87,100,-0.335491030747316,0.528946836816653
"86320",5794.72,41029.1,"G3- Nivel Medio",28.45,45.73,-1.09454951411566,0.397886660700844
"86568",5794.72,73190.67,"G2- Nivel Medio Alto",40,100,0.725591624316184,0.712154959369931
"86569",5794.72,17095.22,"G5- Nivel Bajo",28.07,42.38,-1.97506137487517,0.245856162298258
"86571",5794.72,38638.42,"G5- Nivel Bajo",19.2,22.36,-2.63998571351841,0.131049328785823
"86749",5794.72,17044.19,"G4- Nivel Medio Bajo",28.27,71.21,-0.982984960785896,0.417149563794682
"86757",5794.72,21343.28,"G4- Nivel Medio Bajo",19.44,5.83,-2.28569474442343,0.19222173884806
"86760",5794.72,7878.81,"G4- Nivel Medio Bajo",12.86,35.03,-2.15789192284352,0.214288365690873
"86865",5794.72,36033.67,"G4- Nivel Medio Bajo",26.05,65.78,-1.15531579306419,0.387394663845007
"86885",5794.72,27160.59,"G2- Nivel Medio Alto",33.58,24,-0.622872363604089,0.479327144893221
"88564",2253.45,5988.07,"G1- Nivel Alto",56.6,58.37,1.93929395319806,0.921714623691919
"94001",556.3,37968.02,"G2- Nivel Medio Alto",47.41,19.87,-0.0844433694318317,0.572293102521325
"95001",1251.61,63258.2,"G1- Nivel Alto",53.39,34.7,1.46709446614947,0.840183952089698
"95015",1251.61,11673.09,"G4- Nivel Medio Bajo",46.81,52.54,-0.446349594455118,0.509805830949731
"99001",1059.15,22664.87,"G1- Nivel Alto",55.81,66.72,2.02293470474131,0.936156161291331
"99524",1059.15,11256.67,"G2- Nivel Medio Alto",27.93,29.51,-0.788942453542045,0.450653234105408
"99773",1059.15,87070.37,"G5- Nivel Bajo",18.57,76.17,-1.90852122777035,0.257345083889161
